first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,country,property_valuation,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Rank,Value,predicted 3 year profit
Carr,Hopkynson,Male,64,1971-10-18,,Manufacturing,Affluent Customer,N,No,16,5990 Fairfield Pass,2318,NSW,Australia,6,0.7,0.7,0.7,0.7,888,888,0.525,6.045454545454546
Sherrie,Godleman,Female,37,1978-04-02,Associate Professor,Manufacturing,Mass Customer,N,No,19,67 Shelley Crossing,3350,VIC,Australia,2,1.02,1.02,1.02,0.867,282,282,1.04921875,6.045454545454546
Caron,Kezar,Female,11,1953-08-08,Social Worker,Health,Mass Customer,N,No,5,40553 Rigney Avenue,2835,NSW,Australia,1,0.49,0.49,0.49,0.4165,349,349,0.9875,6.045454545454546
Osbourn,Gherardini,Male,43,1987-05-01,,,High Net Worth,N,Yes,16,5 Dryden Road,2782,NSW,Australia,7,0.4,0.5,0.5,0.5,626,626,0.74375,6.045454545454546
Quillan,Guinane,Male,36,1946-03-24,Community Outreach Specialist,,High Net Worth,N,Yes,21,803 Badeau Point,2177,NSW,Australia,8,0.65,0.8125,0.8125,0.8125,181,181,1.158125,6.045454545454546
Conroy,Rappaport,Male,39,1965-01-08,Assistant Manager,Health,High Net Worth,N,No,9,5219 Pearson Drive,2148,NSW,Australia,9,0.82,0.82,1.025,1.025,181,181,1.158125,6.045454545454546
Aloysius,Killingsworth,Male,89,1957-02-14,VP Quality Control,,Mass Customer,N,No,12,625 Mandrake Junction,2145,NSW,Australia,9,0.9,0.9,1.125,0.9562499999999999,478,478,0.88,6.045454545454546
Kaine,Smallcombe,Male,59,1942-02-06,Senior Financial Analyst,Financial Services,High Net Worth,N,No,11,9 Mosinee Parkway,2072,NSW,Australia,10,0.48,0.48,0.6,0.6,62,62,1.36796875,6.045454545454546
Lucretia,D'Agostini,Female,41,1978-12-14,Database Administrator III,Manufacturing,High Net Worth,N,No,15,4 Gale Center,3185,VIC,Australia,7,0.66,0.66,0.66,0.66,536,536,0.8250000000000001,6.045454545454546
Chanda,Mensler,Female,15,1972-01-14,Computer Systems Analyst IV,Manufacturing,Mass Customer,N,Yes,13,0 Mockingbird Plaza,2212,NSW,Australia,10,0.46,0.5750000000000001,0.7187500000000001,0.6109375000000001,78,78,1.3375,6.045454545454546
Gregorius,Leal,Male,7,1951-04-29,,Retail,Affluent Customer,N,Yes,21,66 Merry Court,2033,NSW,Australia,12,0.88,1.1,1.375,1.375,455,455,0.8925,6.045454545454546
Wilbert,O'Loughnan,Male,14,1983-05-18,Paralegal,Financial Services,Mass Customer,N,Yes,6,22580 Doe Crossing Drive,4055,QLD,Australia,9,1.03,1.2875,1.609375,1.36796875,708,708,0.68,6.045454545454546
Hallsy,Voysey,Male,83,1970-03-11,Business Systems Development Analyst,,Mass Customer,N,No,16,9 Westerfield Point,3437,VIC,Australia,9,0.83,0.83,1.0375,0.8818749999999999,725,725,0.6693749999999999,6.045454545454546
Opal,Cleare,Female,6,1977-09-26,Database Administrator II,Property,Affluent Customer,N,Yes,20,247 Blue Bill Park Parkway,2066,NSW,Australia,9,0.88,1.1,1.375,1.375,429,429,0.91,6.045454545454546
Michal,Bryan,Female,1,1969-11-09,,Manufacturing,Mass Customer,N,Yes,16,4275 Bluestem Pass,4000,QLD,Australia,8,0.56,0.7000000000000001,0.7000000000000001,0.5950000000000001,104,104,1.2875,6.045454545454546
Alleen,Eaken,Female,56,1938-08-31,,,Mass Customer,N,No,10,343 Lakewood Center,2089,NSW,Australia,12,0.64,0.64,0.8,0.68,259,259,1.0625,6.045454545454546
Aurie,Rhead,Female,78,1962-07-28,Geological Engineer,Manufacturing,Affluent Customer,N,Yes,5,235 Mendota Court,2650,NSW,Australia,2,0.67,0.8375,0.8375,0.8375,127,127,1.25,6.045454545454546
Queenie,Learie,Female,90,1948-01-24,,Property,Mass Customer,N,No,12,7 Sauthoff Park,2073,NSW,Australia,11,0.89,0.89,1.1125,0.945625,420,420,0.91375,6.045454545454546
Adria,Van den Velde,Female,39,1978-07-10,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,9,6030 Becker Plaza,2261,NSW,Australia,7,0.51,0.6375,0.6375,0.6375,810,810,0.5874999999999999,6.045454545454546
Frederich,Glantz,Male,37,1997-08-27,Nuclear Power Engineer,Manufacturing,High Net Worth,N,Yes,10,9 Glacier Hill Circle,2762,NSW,Australia,8,1.1,1.375,1.375,1.375,436,436,0.903125,6.045454545454546
Lacy,Drance,Female,27,1978-02-05,Graphic Designer,Manufacturing,Affluent Customer,N,Yes,14,492 Waywood Lane,2750,NSW,Australia,8,1.06,1.325,1.325,1.325,133,133,1.2375,6.045454545454546
Rand,Winchcum,Male,34,2000-04-10,Software Consultant,,Affluent Customer,N,No,3,4594 Jackson Hill,2146,NSW,Australia,7,0.99,0.99,0.99,0.99,810,810,0.5874999999999999,6.045454545454546
Laurena,,Female,21,1961-07-31,VP Sales,,High Net Worth,N,No,10,7 Messerschmidt Crossing,3810,VIC,Australia,6,0.86,0.86,0.86,0.86,455,455,0.8925,6.045454545454546
Tomaso,Horsley,Male,97,2001-04-16,Junior Executive,Financial Services,Mass Customer,N,Yes,10,70360 Onsgard Plaza,3977,VIC,Australia,6,0.83,1.0375,1.296875,1.10234375,741,741,0.65875,6.045454545454546
Milty,Brauninger,Male,13,1945-07-10,Payment Adjustment Coordinator,,High Net Worth,N,No,11,54 6th Trail,2640,NSW,Australia,7,0.69,0.69,0.69,0.69,504,504,0.8500000000000001,6.0
Blondell,Dibdall,Female,62,1967-01-03,Programmer III,,Mass Customer,N,No,4,34 Bunting Pass,3048,VIC,Australia,4,0.95,0.95,0.95,0.8075,960,960,0.442,6.0
Shay,Briand,Male,57,1956-10-05,Project Manager,IT,Mass Customer,N,Yes,9,1 Mandrake Way,3844,VIC,Australia,1,1.09,1.3625,1.3625,1.158125,888,888,0.525,6.0
Wyn,Saynor,Male,54,1964-06-22,Cost Accountant,Financial Services,High Net Worth,N,No,8,5 Briar Crest Road,2099,NSW,Australia,9,1.06,1.06,1.325,1.325,226,226,1.1125,6.0
Ferdy,Hornung,Male,57,1974-05-14,Analog Circuit Design manager,Entertainment,High Net Worth,N,No,18,0686 Hallows Trail,4506,QLD,Australia,3,0.77,0.77,0.77,0.77,250,250,1.075,6.0
Philbert,Raraty,Male,48,1956-06-28,Executive Secretary,Manufacturing,Mass Customer,N,No,6,10 Dexter Park,2177,NSW,Australia,9,0.7,0.7,0.875,0.74375,274,274,1.051875,6.0
Deirdre,Sturgeon,Female,11,1965-12-22,VP Sales,Retail,Mass Customer,N,Yes,9,7 Sycamore Terrace,2232,NSW,Australia,10,1.09,1.3625,1.703125,1.44765625,760,760,0.6375,6.0
Bernardine,Delmonti,Female,39,1971-03-31,,Property,Mass Customer,N,No,17,0721 Meadow Ridge Pass,2540,NSW,Australia,8,0.53,0.53,0.53,0.4505,146,146,1.225,6.0
Karoly,Burgoine,Male,57,1947-04-06,Account Representative IV,Health,High Net Worth,N,Yes,21,18 Morning Circle,3012,VIC,Australia,2,0.84,1.05,1.05,1.05,865,865,0.55,6.0
Jenelle,Fearnill,Female,12,1958-01-03,Social Worker,Health,High Net Worth,N,No,19,06 Old Gate Park,2144,NSW,Australia,9,0.53,0.53,0.6625000000000001,0.6625000000000001,206,206,1.1375,6.0
Ahmed,Pickthorne,Male,46,1959-12-25,Marketing Manager,,High Net Worth,N,Yes,15,50 American Street,2147,NSW,Australia,9,1.01,1.2625,1.578125,1.578125,329,329,1.0,5.99492385786802
Stearne,Trolley,Male,42,1982-02-01,Automation Specialist IV,Financial Services,High Net Worth,N,No,14,638 Caliangt Avenue,2137,NSW,Australia,11,0.45,0.45,0.5625,0.5625,450,450,0.8999999999999999,5.99492385786802
Kylynn,Drowsfield,Female,80,1975-03-28,Editor,,High Net Worth,N,Yes,7,5 Trailsway Avenue,3059,VIC,Australia,9,0.63,0.7875,0.984375,0.984375,338,338,0.99609375,5.99492385786802
Gretel,Paschke,Female,10,1956-05-29,Editor,Financial Services,Mass Customer,N,Yes,17,72 Melrose Street,4074,QLD,Australia,7,0.76,0.95,0.95,0.8075,536,536,0.8250000000000001,5.99492385786802
Jodi,Lermit,Female,94,1954-01-30,,Health,Mass Customer,N,Yes,10,05 Corry Center,4021,QLD,Australia,2,0.85,1.0625,1.328125,1.12890625,513,513,0.8415,5.99492385786802
Anet,Roseman,Female,84,1996-11-24,Programmer Analyst III,Financial Services,Mass Customer,N,No,9,31 Melody Circle,3814,VIC,Australia,4,0.81,0.81,1.0125,0.8606250000000001,450,450,0.8999999999999999,5.99492385786802
Jobie,Runacres,Female,96,1975-01-08,Developer IV,,Mass Customer,N,Yes,18,24960 Shopko Crossing,2528,NSW,Australia,7,0.99,1.2375,1.546875,1.31484375,427,427,0.9125,5.99492385786802
Arel,Abramovitz,Male,72,1957-11-12,Nurse Practicioner,Health,Mass Customer,N,No,16,32249 Sycamore Way,4650,QLD,Australia,4,0.83,0.83,0.83,0.7054999999999999,433,433,0.90625,5.99492385786802
Zechariah,McReidy,Male,32,1978-07-22,Technical Writer,Manufacturing,High Net Worth,N,No,21,797 Westend Street,4207,QLD,Australia,6,0.55,0.55,0.55,0.55,329,329,1.0,5.99492385786802
Corene,Hallgate,Female,26,1964-11-06,,Financial Services,Mass Customer,N,Yes,14,2109 Shoshone Court,3103,VIC,Australia,12,0.7,0.875,1.09375,0.9296875,526,526,0.833,5.99492385786802
Andee,Huke,Female,91,1971-06-28,,Manufacturing,Mass Customer,N,No,9,4810 Kim Park,3858,VIC,Australia,2,1.08,1.08,1.35,1.1475,515,515,0.839375,5.99492385786802
Marilin,Frome,Female,58,1975-12-22,Account Executive,IT,Mass Customer,N,Yes,17,52 Bobwhite Court,2219,NSW,Australia,9,0.9,1.125,1.40625,1.1953125,430,430,0.9095,5.99492385786802
Antony,Tuma,Male,11,1954-03-10,Environmental Tech,Telecommunications,High Net Worth,N,Yes,13,93264 Almo Plaza,3078,VIC,Australia,10,1.1,1.375,1.71875,1.71875,526,526,0.833,5.99492385786802
Nil,Shirer,Male,64,1997-09-27,Librarian,Entertainment,Mass Customer,N,Yes,7,4793 Mcbride Pass,3013,VIC,Australia,8,0.41,0.5125,0.5125,0.4356249999999999,329,329,1.0,5.99492385786802
Adriane,Richardson,Female,81,1976-03-10,Data Coordiator,Manufacturing,High Net Worth,N,No,9,4 Randy Street,3070,VIC,Australia,8,0.55,0.55,0.6875,0.6875,513,513,0.8415,5.99492385786802
Lura,Fawdrie,Female,66,2002-01-17,VP Sales,Health,Mass Customer,N,Yes,4,67183 Anniversary Parkway,4211,QLD,Australia,3,0.49,0.6125,0.6125,0.520625,396,396,0.9375,5.99492385786802
Harwell,Kleinstein,Male,87,1993-10-18,Sales Representative,Retail,Affluent Customer,N,No,15,7 Huxley Trail,3818,VIC,Australia,5,0.65,0.65,0.8125,0.8125,420,420,0.91375,5.99492385786802
Ian,Rabat,Male,54,1975-08-04,Web Designer I,Financial Services,Affluent Customer,N,No,11,3 Loeprich Point,3204,VIC,Australia,11,0.57,0.57,0.7124999999999999,0.7124999999999999,372,372,0.9668749999999999,5.99492385786802
Tomkin,Bernlin,Male,7,2001-12-29,Food Chemist,Health,Affluent Customer,N,Yes,9,0492 Kings Street,2480,NSW,Australia,3,0.49,0.6125,0.6125,0.6125,475,475,0.8818749999999999,5.99492385786802
Kipp,Stockport,Male,36,1982-12-10,Data Coordiator,Retail,Mass Customer,N,Yes,6,02 Roth Drive,2022,NSW,Australia,11,0.94,1.175,1.46875,1.2484375,386,386,0.945625,5.99492385786802
Torry,de la Valette Parisot,Male,95,1967-03-14,VP Marketing,Telecommunications,Mass Customer,N,Yes,18,36963 Pierstorff Terrace,3168,VIC,Australia,9,0.44,0.55,0.6875,0.584375,471,471,0.8875,5.99492385786802
Tamar,Windmill,Female,92,1939-08-28,Senior Editor,Manufacturing,Affluent Customer,N,No,10,4669 Troy Place,2207,NSW,Australia,10,1.01,1.01,1.2625,1.2625,386,386,0.945625,5.99492385786802
Leese,Huckleby,Female,67,1977-09-10,Help Desk Operator,Manufacturing,High Net Worth,N,Yes,16,73 Riverside Trail,3777,VIC,Australia,7,0.47,0.5874999999999999,0.5874999999999999,0.5874999999999999,405,405,0.93,5.99492385786802
Kippar,Brimilcome,Male,21,1938-11-29,Graphic Designer,Health,Mass Customer,N,No,19,082 Welch Lane,2089,NSW,Australia,11,0.79,0.79,0.9875,0.839375,405,405,0.93,5.99492385786802
Laurie,Odlin,Female,75,1983-03-08,Social Worker,Health,High Net Worth,N,No,10,15669 Arizona Trail,3194,VIC,Australia,10,0.69,0.69,0.8624999999999999,0.8624999999999999,409,409,0.925,5.99492385786802
Craggie,Dering,Male,47,1952-10-05,Actuary,Financial Services,Mass Customer,N,No,7,11 Paget Road,2125,NSW,Australia,10,0.95,0.95,1.1875,1.009375,436,436,0.903125,5.99492385786802
Jenelle,Mc-Kerley,Female,40,1942-01-23,Data Coordiator,Financial Services,Mass Customer,N,Yes,16,9 Springview Terrace,4068,QLD,Australia,5,0.57,0.7124999999999999,0.7124999999999999,0.6056249999999999,378,378,0.9562499999999999,5.99492385786802
Harriet,Brattan,Female,81,1986-12-03,Human Resources Assistant I,Financial Services,High Net Worth,N,No,2,66 Ruskin Parkway,3579,VIC,Australia,1,0.84,0.84,1.05,1.05,378,378,0.9562499999999999,5.99492385786802
Ceciley,Harg,Female,50,1990-10-19,Nurse Practicioner,Retail,Mass Customer,N,Yes,4,409 Starling Lane,4172,QLD,Australia,7,0.49,0.6125,0.6125,0.520625,471,471,0.8875,5.99492385786802
Jammal,Devenny,Male,57,1999-05-14,Marketing Manager,Retail,High Net Worth,N,No,12,18 Sage Plaza,3152,VIC,Australia,9,0.91,0.91,1.1375,1.1375,507,507,0.85,5.99492385786802
Ariel,McCloid,Male,4,1994-03-13,Human Resources Manager,,High Net Worth,N,Yes,6,99 Quincy Parkway,3630,VIC,Australia,1,0.68,0.8500000000000001,0.8500000000000001,0.8500000000000001,486,486,0.875,5.99492385786802
Bevvy,Openshaw,Female,68,1975-06-15,Staff Scientist,,Affluent Customer,N,Yes,10,902 Westend Lane,2318,NSW,Australia,3,0.92,1.15,1.15,1.15,486,486,0.875,5.99492385786802
Marcelia,Copins,Female,81,1946-03-15,,,Mass Customer,N,Yes,21,330 Melby Terrace,2259,NSW,Australia,8,0.86,1.075,1.34375,1.1421875,409,409,0.925,5.99492385786802
Anthony,Lindstrom,Male,86,1997-11-01,Geologist IV,Financial Services,Affluent Customer,N,Yes,10,427 Oak Avenue,2205,NSW,Australia,10,0.48,0.6,0.75,0.75,495,495,0.86328125,5.99492385786802
Sandor,Stirland,Male,67,1981-05-26,Web Developer IV,Manufacturing,High Net Worth,N,No,12,48578 Farmco Park,3235,VIC,Australia,10,1.07,1.07,1.3375,1.3375,349,349,0.9875,5.99492385786802
Wyn,Meach,Male,37,1938-09-10,,Manufacturing,Mass Customer,N,No,9,79 Armistice Junction,2765,NSW,Australia,9,0.83,0.83,1.0375,0.8818749999999999,415,415,0.9218749999999999,5.99492385786802
Salomon,Perkins,Male,76,1998-01-12,Engineer IV,Financial Services,Affluent Customer,N,Yes,1,45 Banding Hill,2009,NSW,Australia,10,0.93,1.1625,1.453125,1.453125,419,419,0.91640625,5.99492385786802
Blondie,,Female,43,1995-10-03,Actuary,Financial Services,High Net Worth,N,No,11,780 Norway Maple Hill,2565,NSW,Australia,8,0.79,0.79,0.79,0.79,478,478,0.88,5.99492385786802
Bessy,Saladin,Female,22,1939-12-22,VP Marketing,Manufacturing,Mass Customer,N,Yes,16,60073 Pankratz Pass,4075,QLD,Australia,10,0.51,0.6375,0.796875,0.67734375,341,341,0.99,5.99492385786802
Tannie,Petrakov,Male,84,1951-11-27,Data Coordiator,IT,Affluent Customer,N,No,10,691 Valley Edge Alley,4078,QLD,Australia,6,0.46,0.46,0.5750000000000001,0.5750000000000001,341,341,0.99,5.99492385786802
Alexa,Dillet,Female,65,1944-10-05,Product Engineer,Entertainment,Affluent Customer,N,No,17,84650 Novick Point,2261,NSW,Australia,7,1.1,1.1,1.1,1.1,382,382,0.95,5.99492385786802
Stephen,Tittershill,Male,73,1991-12-21,Nurse Practicioner,Financial Services,High Net Worth,N,No,6,8 Scott Drive,3150,VIC,Australia,11,1.06,1.06,1.325,1.325,658,658,0.7124999999999999,5.99492385786802
Katy,Crooke,Female,0,1977-06-30,Food Chemist,Health,Mass Customer,N,No,13,67081 Burrows Center,2111,NSW,Australia,12,0.5,0.5,0.625,0.53125,546,546,0.8234374999999999,5.99492385786802
Wilburt,Padden,Male,22,1994-09-30,Engineer I,Manufacturing,Mass Customer,N,No,3,22 Muir Avenue,2148,NSW,Australia,5,0.83,0.83,0.83,0.7054999999999999,845,845,0.5631250000000001,5.99492385786802
Thorvald,Duckerin,Male,58,1995-10-20,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,1,4 Pine View Junction,3021,VIC,Australia,8,0.67,0.8375,0.8375,0.8375,871,871,0.541875,5.99492385786802
Donica,Humby,Female,47,1967-06-01,Senior Cost Accountant,Financial Services,Mass Customer,N,No,4,488 Briar Crest Court,2101,NSW,Australia,12,0.83,0.83,1.0375,0.8818749999999999,871,871,0.541875,5.99492385786802
Clarine,Piecha,Female,99,1964-12-07,Dental Hygienist,Health,High Net Worth,N,No,14,7523 Eggendart Hill,4151,QLD,Australia,10,1.01,1.01,1.2625,1.2625,865,865,0.55,5.99492385786802
Kissie,Line,Female,2,2000-05-20,Environmental Tech,Manufacturing,Affluent Customer,N,Yes,7,629 Grasskamp Junction,2200,NSW,Australia,9,0.84,1.05,1.3125,1.3125,862,862,0.5525,5.99492385786802
Reinald,Bembrigg,Male,54,1953-08-21,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,10,858 Portage Hill,2770,NSW,Australia,7,0.53,0.53,0.53,0.53,862,862,0.5525,5.99492385786802
Markus,Pendrey,Male,88,1959-08-01,Clinical Specialist,Health,Affluent Customer,N,Yes,12,2382 Anthes Crossing,2153,NSW,Australia,10,0.62,0.775,0.96875,0.96875,859,859,0.5578124999999999,5.99492385786802
Piper,Issacov,Female,67,1939-11-08,Human Resources Assistant III,Health,Affluent Customer,N,Yes,22,52201 Tony Avenue,2088,NSW,Australia,9,0.99,1.2375,1.546875,1.546875,856,856,0.56,5.99492385786802
Maurine,Clee,Female,45,1980-09-13,Automation Specialist II,Property,High Net Worth,N,Yes,5,6 Maple Plaza,2042,NSW,Australia,10,0.81,1.0125,1.265625,1.265625,854,854,0.561,5.99492385786802
Karrah,Howell,Female,63,1956-11-07,Civil Engineer,Manufacturing,Mass Customer,N,No,17,4897 Melody Road,2566,NSW,Australia,9,0.82,0.82,1.025,0.8712499999999999,851,851,0.5625,5.99492385786802
Meridith,Urwin,Female,62,1997-03-07,Registered Nurse,Health,High Net Worth,N,Yes,10,535 Graedel Circle,2444,NSW,Australia,7,0.73,0.9125,0.9125,0.9125,845,845,0.5631250000000001,5.99492385786802
Maris,Leete,Female,21,1973-04-14,Engineer IV,Retail,Mass Customer,N,No,7,06 Main Alley,4300,QLD,Australia,4,0.73,0.73,0.73,0.6204999999999999,845,845,0.5631250000000001,5.99492385786802
Judi,Cazereau,Female,22,1997-03-03,GIS Technical Architect,,Affluent Customer,N,Yes,13,22 Farmco Avenue,3851,VIC,Australia,3,1.09,1.3625,1.3625,1.3625,883,883,0.53125,5.99492385786802
Melosa,McOwan,Female,25,2001-04-17,Compensation Analyst,Financial Services,Mass Customer,N,No,12,900 Victoria Way,2211,NSW,Australia,9,0.99,0.99,1.2375,1.051875,843,843,0.5695,5.99492385786802
Catha,Davitt,Female,79,1958-04-16,Environmental Specialist,Property,High Net Worth,N,Yes,6,192 South Junction,2567,NSW,Australia,7,0.59,0.7374999999999999,0.7374999999999999,0.7374999999999999,843,843,0.5695,5.99492385786802
Monty,Thomazin,Male,7,1951-09-16,Quality Engineer,,Mass Customer,N,Yes,13,30738 Muir Avenue,3105,VIC,Australia,10,0.79,0.9875,1.234375,1.04921875,838,838,0.57375,5.99492385786802
Andy,Deeming,Male,79,1979-01-09,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,N,Yes,7,63386 Talisman Hill,4556,QLD,Australia,8,0.96,1.2,1.2,1.2,832,832,0.5750000000000001,5.99492385786802
Porty,Hansed,U,88,,General Manager,IT,Mass Customer,N,No,13,768 Southridge Drive,2112,NSW,Australia,11,0.97,0.97,1.2125,1.030625,832,832,0.5750000000000001,5.99492385786802
Renate,Whyte,Female,60,1963-12-08,Registered Nurse,Health,High Net Worth,N,Yes,15,4189 Laurel Center,2620,NSW,Australia,7,0.48,0.6,0.6,0.6,828,828,0.58,5.99492385786802
Herbert,Henryson,Male,21,1995-10-10,Marketing Manager,,Mass Customer,N,No,4,05123 Bobwhite Plaza,2528,NSW,Australia,9,1.07,1.07,1.3375,1.136875,820,820,0.584375,5.99492385786802
Rodrique,Vernon,Male,70,1978-08-06,Budget/Accounting Analyst III,Manufacturing,Affluent Customer,N,No,17,5864 Mcbride Trail,3174,VIC,Australia,8,0.49,0.49,0.49,0.49,820,820,0.584375,5.99492385786802
Keelby,Sudlow,Male,96,1988-09-01,Marketing Assistant,Manufacturing,High Net Worth,N,No,12,8042 Cherokee Court,3163,VIC,Australia,8,0.83,0.83,1.0375,1.0375,820,820,0.584375,5.99492385786802
Sherwin,Minocchi,Male,71,1947-07-13,Project Manager,,Mass Customer,N,Yes,11,1 Alpine Crossing,2536,NSW,Australia,8,0.85,1.0625,1.0625,0.903125,804,804,0.5950000000000001,5.99492385786802
Brigg,Himsworth,Male,63,1973-10-10,,Telecommunications,Mass Customer,N,Yes,9,771 Union Crossing,4570,QLD,Australia,6,0.62,0.775,0.775,0.65875,882,882,0.5355,5.99492385786802
Shara,Bramhill,U,24,,,IT,Affluent Customer,N,No,2,01 Bunker Hill Drive,2230,NSW,Australia,10,0.44,0.44,0.55,0.55,883,883,0.53125,5.99492385786802
Reiko,Degenhardt,Female,83,1976-01-16,Financial Analyst,Financial Services,High Net Worth,N,Yes,5,50897 Northfield Road,4280,QLD,Australia,6,0.55,0.6875,0.859375,0.859375,552,552,0.816,5.99492385786802
Diane,Furman,Female,67,1993-08-11,,Manufacturing,Affluent Customer,N,Yes,13,6660 Riverside Circle,3013,VIC,Australia,9,0.91,1.1375,1.421875,1.421875,930,930,0.478125,5.99492385786802
Artemis,Swanson,Male,77,1977-02-12,Web Designer II,Argiculture,Mass Customer,N,Yes,13,5 Melvin Park,3810,VIC,Australia,5,0.84,1.05,1.05,0.8925,979,979,0.4165,5.99492385786802
Esme,Pilipets,Male,15,1967-05-06,Environmental Tech,Health,Mass Customer,N,Yes,5,9 Ruskin Way,3228,VIC,Australia,9,1.01,1.2625,1.578125,1.34140625,977,977,0.42,5.99492385786802
Alex,Patshull,Female,37,1966-01-02,Senior Quality Engineer,Retail,Mass Customer,N,Yes,13,446 High Crossing Way,4165,QLD,Australia,5,0.71,0.8875,0.8875,0.7543749999999999,974,974,0.425,5.99492385786802
Ellwood,Budden,Male,82,1998-06-03,,Health,Mass Customer,N,Yes,11,79907 Randy Center,2192,NSW,Australia,10,0.99,1.2375,1.546875,1.31484375,972,972,0.43,5.99492385786802
Frieda,Tavinor,Female,43,1999-03-04,,,Affluent Customer,N,No,10,7 Mallory Lane,3064,VIC,Australia,6,0.49,0.49,0.49,0.49,972,972,0.43,5.99492385786802
Evered,Gludor,Male,3,1951-04-30,Electrical Engineer,Manufacturing,High Net Worth,N,Yes,15,305 Sloan Junction,2168,NSW,Australia,8,0.92,1.15,1.15,1.15,967,967,0.4356249999999999,5.99492385786802
Clarabelle,Broschek,Female,6,1963-08-25,Geological Engineer,Manufacturing,Mass Customer,N,No,18,8491 Pennsylvania Crossing,4035,QLD,Australia,6,0.74,0.74,0.74,0.629,967,967,0.4356249999999999,5.99492385786802
Inglis,Pickaver,Male,33,1994-06-25,Product Engineer,Telecommunications,Affluent Customer,N,No,1,14067 Armistice Plaza,2770,NSW,Australia,8,1.04,1.04,1.04,1.04,963,963,0.44,5.99492385786802
Benedikt,Adamou,Male,15,1987-01-15,Recruiting Manager,Health,Mass Customer,N,No,11,4 Bluestem Pass,3564,VIC,Australia,3,0.47,0.47,0.47,0.3995,960,960,0.442,5.99492385786802
